2023-09-30 21:38:32,016.bbq_producer.INFO ==================================================
2023-09-30 21:38:32,041.bbq_producer.INFO Today is 2023-09-30 at 09:38 PM
2023-09-30 21:38:32,166.bbq_producer.INFO Running on: nt Windows 10
2023-09-30 21:38:32,300.bbq_producer.INFO Python version:  3.10.9
2023-09-30 21:38:32,386.bbq_producer.INFO Python path: C:\Users\amaar\anaconda3
2023-09-30 21:38:32,401.bbq_producer.INFO Working dir: C:\Users\amaar\OneDrive\Desktop\NW\Data Streaming\streaming-06-smart-smoker-
2023-09-30 21:38:32,432.bbq_producer.INFO ==================================================
2023-09-30 21:38:37,962.bbq_producer.INFO Seeing if you want to monitor RabbitMQ queues
2023-09-30 21:38:40,052.bbq_producer.INFO Answer is y.
2023-09-30 21:38:50,497.bbq_producer.INFO Skipping header row
2023-10-01 10:33:52,236.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 02-food-B
2023-10-01 10:34:22,366.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '240.2') to 01-smoker
2023-10-01 10:34:22,495.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 02-food-A
2023-10-01 10:34:22,631.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 02-food-B
2023-10-01 10:34:52,907.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 01-smoker
2023-10-01 10:34:52,980.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '43.1') to 02-food-A
2023-10-01 10:34:53,015.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 02-food-B
2023-10-01 10:35:23,109.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 01-smoker
2023-10-01 10:35:23,194.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '43.1') to 02-food-A
2023-10-01 10:35:23,299.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '37.6') to 02-food-B
2023-10-01 10:35:53,386.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 01-smoker
2023-10-01 10:35:53,389.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 02-food-A
2023-10-01 10:35:53,392.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '37.6') to 02-food-B
2023-10-01 10:36:23,398.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '240.1') to 01-smoker
2023-10-01 10:36:23,399.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 02-food-A
2023-10-01 10:36:23,403.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 02-food-B
2023-10-01 10:36:53,420.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '240.1') to 01-smoker
2023-10-01 10:36:53,454.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 02-food-A
2023-10-01 10:36:53,513.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 02-food-B
2023-10-01 10:37:23,604.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 01-smoker
2023-10-01 10:37:23,717.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '44.1') to 02-food-A
2023-10-01 10:37:23,854.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 02-food-B
2023-10-01 10:37:54,014.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 01-smoker
2023-10-01 10:37:54,018.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '44.1') to 02-food-A
2023-10-01 10:37:54,021.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '38') to 02-food-B
2023-10-01 10:38:24,037.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 01-smoker
2023-10-01 10:38:24,038.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '') to 02-food-A
2023-10-01 10:38:24,040.bbq_producer.INFO  [x] Sent ('5/22/2021 14:00', '38') to 02-food-B
2023-10-01 10:38:54,056.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '239.8') to 01-smoker
2023-10-01 10:38:54,057.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 02-food-A
2023-10-01 10:38:54,227.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 02-food-B
2023-10-01 10:39:24,616.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '239.8') to 01-smoker
2023-10-01 10:39:24,617.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 02-food-A
2023-10-01 10:39:24,619.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 02-food-B
2023-10-01 10:39:54,654.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 01-smoker
2023-10-01 10:39:54,705.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '45.1') to 02-food-A
2023-10-01 10:39:54,766.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 02-food-B
2023-10-01 10:40:24,813.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 01-smoker
2023-10-01 10:40:24,821.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '45.1') to 02-food-A
2023-10-01 10:40:24,858.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '38.5') to 02-food-B
2023-10-01 10:40:54,901.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 01-smoker
2023-10-01 10:40:54,903.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '') to 02-food-A
2023-10-01 10:40:54,904.bbq_producer.INFO  [x] Sent ('5/22/2021 14:01', '38.5') to 02-food-B
2023-10-01 10:41:24,941.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '239.9') to 01-smoker
2023-10-01 10:41:25,029.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 02-food-A
2023-10-01 10:41:25,072.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 02-food-B
2023-10-01 10:41:55,220.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '239.9') to 01-smoker
2023-10-01 10:41:55,292.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 02-food-A
2023-10-01 10:41:55,331.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 02-food-B
2023-10-01 10:42:25,491.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 01-smoker
2023-10-01 10:42:25,493.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '46') to 02-food-A
2023-10-01 10:42:25,496.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 02-food-B
2023-10-01 10:42:55,513.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 01-smoker
2023-10-01 10:42:55,517.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '46') to 02-food-A
2023-10-01 10:42:55,521.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '39.2') to 02-food-B
2023-10-01 10:43:25,577.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 01-smoker
2023-10-01 10:43:25,639.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '') to 02-food-A
2023-10-01 10:43:25,739.bbq_producer.INFO  [x] Sent ('5/22/2021 14:02', '39.2') to 02-food-B
2023-10-01 10:43:55,789.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '240.4') to 01-smoker
2023-10-01 10:43:55,790.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 02-food-A
2023-10-01 10:43:55,791.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 02-food-B
2023-10-01 10:44:25,804.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '240.4') to 01-smoker
2023-10-01 10:44:25,808.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 02-food-A
2023-10-01 10:44:25,811.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 02-food-B
2023-10-01 10:44:55,826.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 01-smoker
2023-10-01 10:44:55,827.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '47.1') to 02-food-A
2023-10-01 10:44:55,830.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 02-food-B
2023-10-01 10:45:25,844.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 01-smoker
2023-10-01 10:45:25,848.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '47.1') to 02-food-A
2023-10-01 10:45:25,850.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '39.8') to 02-food-B
2023-10-01 10:45:55,865.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 01-smoker
2023-10-01 10:45:55,876.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '') to 02-food-A
2023-10-01 10:45:55,880.bbq_producer.INFO  [x] Sent ('5/22/2021 14:03', '39.8') to 02-food-B
2023-10-01 10:46:25,891.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '240.8') to 01-smoker
2023-10-01 10:46:25,908.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 02-food-A
2023-10-01 10:46:25,911.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 02-food-B
2023-10-01 10:46:55,915.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '240.8') to 01-smoker
2023-10-01 10:46:55,916.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 02-food-A
2023-10-01 10:46:55,924.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 02-food-B
2023-10-01 10:47:25,940.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 01-smoker
2023-10-01 10:47:25,978.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '48.2') to 02-food-A
2023-10-01 10:47:26,017.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 02-food-B
2023-10-01 10:47:56,077.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 01-smoker
2023-10-01 10:47:56,079.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '48.2') to 02-food-A
2023-10-01 10:47:56,080.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '40.4') to 02-food-B
2023-10-01 10:48:26,154.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 01-smoker
2023-10-01 10:48:26,160.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '') to 02-food-A
2023-10-01 10:48:26,170.bbq_producer.INFO  [x] Sent ('5/22/2021 14:04', '40.4') to 02-food-B
2023-10-01 10:48:56,316.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '241.3') to 01-smoker
2023-10-01 10:48:56,393.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 02-food-A
2023-10-01 10:48:56,471.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 02-food-B
2023-10-01 10:49:26,560.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '241.3') to 01-smoker
2023-10-01 10:49:26,650.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 02-food-A
2023-10-01 10:49:26,762.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 02-food-B
2023-10-01 10:49:56,988.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 01-smoker
2023-10-01 10:49:56,998.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '49.4') to 02-food-A
2023-10-01 10:49:57,001.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 02-food-B
2023-10-01 10:50:27,014.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 01-smoker
2023-10-01 10:50:27,017.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '49.4') to 02-food-A
2023-10-01 10:50:27,022.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '41.1') to 02-food-B
2023-10-01 10:50:57,032.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 01-smoker
2023-10-01 10:50:57,033.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '') to 02-food-A
2023-10-01 10:50:57,035.bbq_producer.INFO  [x] Sent ('5/22/2021 14:05', '41.1') to 02-food-B
2023-10-01 10:51:27,037.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '241.7') to 01-smoker
2023-10-01 10:51:27,038.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 02-food-A
2023-10-01 10:51:27,043.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 02-food-B
2023-10-01 10:51:57,055.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '241.7') to 01-smoker
2023-10-01 10:51:57,056.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 02-food-A
2023-10-01 10:51:57,057.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 02-food-B
2023-10-01 10:52:27,069.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 01-smoker
2023-10-01 10:52:27,071.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '50.5') to 02-food-A
2023-10-01 10:52:27,074.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 02-food-B
2023-10-01 10:52:57,082.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 01-smoker
2023-10-01 10:52:57,089.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '50.5') to 02-food-A
2023-10-01 10:52:57,090.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '41.9') to 02-food-B
2023-10-01 10:53:27,098.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 01-smoker
2023-10-01 10:53:27,103.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '') to 02-food-A
2023-10-01 10:53:27,107.bbq_producer.INFO  [x] Sent ('5/22/2021 14:06', '41.9') to 02-food-B
2023-10-01 10:53:57,113.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '242.3') to 01-smoker
2023-10-01 10:53:57,116.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 02-food-A
2023-10-01 10:53:57,119.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 02-food-B
2023-10-01 10:54:27,124.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '242.3') to 01-smoker
2023-10-01 10:54:27,126.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 02-food-A
2023-10-01 10:54:27,128.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 02-food-B
2023-10-01 10:54:57,152.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 01-smoker
2023-10-01 10:54:57,173.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '51.8') to 02-food-A
2023-10-01 10:54:57,206.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 02-food-B
2023-10-01 10:55:27,296.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 01-smoker
2023-10-01 10:55:27,297.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '51.8') to 02-food-A
2023-10-01 10:55:27,298.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '42.7') to 02-food-B
2023-10-01 10:55:57,308.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 01-smoker
2023-10-01 10:55:57,311.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '') to 02-food-A
2023-10-01 10:55:57,315.bbq_producer.INFO  [x] Sent ('5/22/2021 14:07', '42.7') to 02-food-B
2023-10-01 10:56:27,348.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '243.4') to 01-smoker
2023-10-01 10:56:27,471.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 02-food-A
2023-10-01 10:56:27,523.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 02-food-B
2023-10-01 10:56:57,582.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '243.4') to 01-smoker
2023-10-01 10:56:57,585.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 02-food-A
2023-10-01 10:56:57,587.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 02-food-B
2023-10-01 10:57:27,599.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 01-smoker
2023-10-01 10:57:27,601.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '52.9') to 02-food-A
2023-10-01 10:57:27,603.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 02-food-B
2023-10-01 10:57:57,621.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 01-smoker
2023-10-01 10:57:57,623.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '52.9') to 02-food-A
2023-10-01 10:57:57,627.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '43.4') to 02-food-B
2023-10-01 10:58:27,639.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 01-smoker
2023-10-01 10:58:27,641.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '') to 02-food-A
2023-10-01 10:58:27,643.bbq_producer.INFO  [x] Sent ('5/22/2021 14:08', '43.4') to 02-food-B
2023-10-01 10:58:57,668.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '242.5') to 01-smoker
2023-10-01 10:58:57,768.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 02-food-A
2023-10-01 10:58:57,816.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 02-food-B
2023-10-01 10:59:27,858.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '242.5') to 01-smoker
2023-10-01 10:59:27,859.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 02-food-A
2023-10-01 10:59:27,863.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 02-food-B
2023-10-01 10:59:57,925.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 01-smoker
2023-10-01 10:59:57,931.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '54.2') to 02-food-A
2023-10-01 10:59:57,932.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 02-food-B
2023-10-01 11:00:27,958.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 01-smoker
2023-10-01 11:00:27,959.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '54.2') to 02-food-A
2023-10-01 11:00:27,961.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '44.3') to 02-food-B
2023-10-01 11:00:57,968.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 01-smoker
2023-10-01 11:00:57,971.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '') to 02-food-A
2023-10-01 11:00:57,974.bbq_producer.INFO  [x] Sent ('5/22/2021 14:09', '44.3') to 02-food-B
2023-10-01 11:01:27,992.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '242.1') to 01-smoker
2023-10-01 11:01:27,995.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 02-food-A
2023-10-01 11:01:27,997.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 02-food-B
2023-10-01 11:01:58,062.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '242.1') to 01-smoker
2023-10-01 11:01:58,140.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 02-food-A
2023-10-01 11:01:58,579.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 02-food-B
2023-10-01 11:02:28,829.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 01-smoker
2023-10-01 11:02:28,873.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '55.6') to 02-food-A
2023-10-01 11:02:29,067.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 02-food-B
2023-10-01 11:32:26,353.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 01-smoker
2023-10-01 11:32:26,625.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '55.6') to 02-food-A
2023-10-01 11:32:27,450.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '45.4') to 02-food-B
2023-10-01 11:32:58,010.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 01-smoker
2023-10-01 11:32:58,149.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '') to 02-food-A
2023-10-01 11:32:58,362.bbq_producer.INFO  [x] Sent ('5/22/2021 14:10', '45.4') to 02-food-B
2023-10-01 11:33:28,639.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '243.3') to 01-smoker
2023-10-01 11:33:28,645.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 02-food-A
2023-10-01 11:33:28,653.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 02-food-B
2023-10-01 11:33:58,688.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '243.3') to 01-smoker
2023-10-01 11:33:58,694.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 02-food-A
2023-10-01 11:33:58,699.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 02-food-B
2023-10-01 11:34:28,713.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 01-smoker
2023-10-01 11:34:28,715.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '56.8') to 02-food-A
2023-10-01 11:34:28,766.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 02-food-B
2023-10-01 11:34:58,801.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 01-smoker
2023-10-01 11:34:58,804.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '56.8') to 02-food-A
2023-10-01 11:34:58,811.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '46.1') to 02-food-B
2023-10-01 11:35:28,829.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 01-smoker
2023-10-01 11:35:28,831.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '') to 02-food-A
2023-10-01 11:35:28,834.bbq_producer.INFO  [x] Sent ('5/22/2021 14:11', '46.1') to 02-food-B
2023-10-01 11:35:58,911.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '244') to 01-smoker
2023-10-01 11:35:59,048.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 02-food-A
2023-10-01 11:35:59,211.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 02-food-B
2023-10-01 11:36:29,343.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '244') to 01-smoker
2023-10-01 11:36:29,344.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 02-food-A
2023-10-01 11:36:29,348.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 02-food-B
2023-10-01 11:36:59,360.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 01-smoker
2023-10-01 11:36:59,393.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '58.2') to 02-food-A
2023-10-01 11:36:59,419.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 02-food-B
2023-10-01 11:37:29,430.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 01-smoker
2023-10-01 11:37:29,434.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '58.2') to 02-food-A
2023-10-01 11:37:29,437.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '47.1') to 02-food-B
2023-10-01 11:37:59,530.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 01-smoker
2023-10-01 11:37:59,674.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '') to 02-food-A
2023-10-01 11:37:59,752.bbq_producer.INFO  [x] Sent ('5/22/2021 14:12', '47.1') to 02-food-B
2023-10-01 11:38:29,831.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '244.3') to 01-smoker
2023-10-01 11:38:29,848.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 02-food-A
2023-10-01 11:38:29,914.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 02-food-B
2023-10-01 11:39:00,019.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '244.3') to 01-smoker
2023-10-01 11:39:00,130.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 02-food-A
2023-10-01 11:39:00,251.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 02-food-B
2023-10-01 11:39:30,419.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 01-smoker
2023-10-01 11:39:30,501.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '59.4') to 02-food-A
2023-10-01 11:39:30,616.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 02-food-B
2023-10-01 11:40:00,682.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 01-smoker
2023-10-01 11:40:00,710.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '59.4') to 02-food-A
2023-10-01 11:40:00,716.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '48.1') to 02-food-B
2023-10-01 11:40:30,764.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 01-smoker
2023-10-01 11:40:30,802.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '') to 02-food-A
2023-10-01 11:40:30,846.bbq_producer.INFO  [x] Sent ('5/22/2021 14:13', '48.1') to 02-food-B
2023-10-01 11:41:00,879.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '244.7') to 01-smoker
2023-10-01 11:41:00,892.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 02-food-A
2023-10-01 11:41:00,895.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 02-food-B
2023-10-01 11:41:30,897.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '244.7') to 01-smoker
2023-10-01 11:41:30,901.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 02-food-A
2023-10-01 11:41:30,907.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 02-food-B
2023-10-01 11:42:00,920.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 01-smoker
2023-10-01 11:42:00,991.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '60.7') to 02-food-A
2023-10-01 11:42:01,033.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 02-food-B
2023-10-01 14:20:46,831.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 01-smoker
2023-10-01 14:20:46,832.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '60.7') to 02-food-A
2023-10-01 14:20:46,833.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '49.1') to 02-food-B
2023-10-01 14:21:18,165.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 01-smoker
2023-10-01 14:21:18,489.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '') to 02-food-A
2023-10-01 14:21:19,120.bbq_producer.INFO  [x] Sent ('5/22/2021 14:14', '49.1') to 02-food-B
2023-10-01 14:21:49,648.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '245.2') to 01-smoker
2023-10-01 14:21:49,915.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 02-food-A
2023-10-01 14:21:50,113.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '') to 02-food-B
2023-10-01 14:22:20,508.bbq_producer.INFO  [x] Sent ('5/22/2021 14:15', '245.2') to 01-smoker
